country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Mexico;2005;female;5-14 years;57;11.456.090;1;Mexico2005;0,72; $877.476.221.382 ; $9.071,00 ;Millenials
Mexico;2007;female;5-14 years;53;11.546.073;0;Mexico2007;; $1.052.696.282.279 ; $10.496,00 ;Generation Z
Mexico;2003;female;5-14 years;52;11.340.331;0;Mexico2003;; $729.336.319.677 ; $7.779,00 ;Millenials
Mexico;1995;male;5-14 years;50;10.758.200;0;Mexico1995;0,67; $360.073.909.244 ; $4.505,00 ;Millenials
Mexico;2012;female;75+ years;8;1.772.584;0;Mexico2012;0,75; $1.201.090.018.604 ; $10.982,00 ;Silent
Mexico;2004;female;5-14 years;50;11.395.153;0;Mexico2004;; $782.240.601.985 ; $8.217,00 ;Millenials
Mexico;1985;male;5-14 years;48;11.029.000;0;Mexico1985;0,63; $184.472.557.415 ; $2.730,00 ;Generation X
Mexico;1988;male;5-14 years;46;10.438.000;0;Mexico1988;; $183.144.164.357 ; $2.630,00 ;Generation X
Mexico;1986;female;55-74 years;12;2.711.700;0;Mexico1986;; $129.440.993.789 ; $1.873,00 ;G.I. Generation
Mexico;1991;male;5-14 years;46;10.601.000;0;Mexico1991;; $314.454.015.372 ; $4.204,00 ;Millenials
Mexico;1994;male;5-14 years;46;10.730.100;0;Mexico1994;; $527.813.238.126 ; $6.735,00 ;Millenials
Mexico;2014;female;75+ years;8;1.862.263;0;Mexico2014;0,76; $1.314.385.330.073 ; $11.663,00 ;Silent
Mexico;1993;male;5-14 years;45;10.712.100;0;Mexico1993;; $500.736.065.605 ; $6.518,00 ;Millenials
Mexico;2010;female;75+ years;7;1.675.096;0;Mexico2010;0,75; $1.057.801.282.051 ; $9.991,00 ;Silent
Mexico;1996;female;75+ years;4;953.167;0;Mexico1996;; $410.975.595.310 ; $4.904,00 ;G.I. Generation
Mexico;1997;female;75+ years;4;995.305;0;Mexico1997;; $500.413.483.109 ; $5.864,00 ;G.I. Generation
Mexico;1990;male;5-14 years;41;10.518.000;0;Mexico1990;0,65; $262.709.948.091 ; $3.595,00 ;Generation X
Mexico;2000;female;5-14 years;43;11.208.337;0;Mexico2000;0,7; $707.906.744.575 ; $7.892,00 ;Millenials
Mexico;1992;male;5-14 years;41;10.704.300;0;Mexico1992;; $363.609.163.462 ; $4.830,00 ;Millenials
Mexico;1989;male;5-14 years;40;10.466.000;0;Mexico1989;; $222.977.046.516 ; $3.125,00 ;Generation X
Mexico;1986;male;5-14 years;42;11.282.700;0;Mexico1986;; $129.440.993.789 ; $1.873,00 ;Generation X
Mexico;2009;female;75+ years;6;1.622.435;0;Mexico2009;; $900.045.362.045 ; $8.651,00 ;Silent
Mexico;1999;female;5-14 years;40;11.150.920;0;Mexico1999;; $600.232.874.043 ; $6.800,00 ;Millenials
Mexico;1987;male;5-14 years;36;10.423.000;0;Mexico1987;; $140.263.387.027 ; $2.064,00 ;Generation X
Mexico;2011;female;75+ years;6;1.727.144;0;Mexico2011;0,75; $1.180.489.563.964 ; $10.965,00 ;Silent
Mexico;1998;female;5-14 years;36;11.093.702;0;Mexico1998;; $526.502.129.378 ; $6.064,00 ;Millenials
Mexico;1997;female;5-14 years;30;11.036.261;0;Mexico1997;; $500.413.483.109 ; $5.864,00 ;Millenials
Mexico;1996;female;5-14 years;29;10.980.620;0;Mexico1996;; $410.975.595.310 ; $4.904,00 ;Millenials
Mexico;1995;female;5-14 years;27;10.379.800;0;Mexico1995;0,67; $360.073.909.244 ; $4.505,00 ;Millenials
Mexico;1994;female;5-14 years;26;10.360.700;0;Mexico1994;; $527.813.238.126 ; $6.735,00 ;Millenials
Mexico;1992;female;5-14 years;21;10.352.200;0;Mexico1992;; $363.609.163.462 ; $4.830,00 ;Millenials
Mexico;1985;female;5-14 years;20;10.654.000;0;Mexico1985;0,63; $184.472.557.415 ; $2.730,00 ;Generation X
Mexico;1993;female;5-14 years;20;10.351.400;0;Mexico1993;; $500.736.065.605 ; $6.518,00 ;Millenials
Mexico;1991;female;5-14 years;18;10.259.000;0;Mexico1991;; $314.454.015.372 ; $4.204,00 ;Millenials
Mexico;1987;female;5-14 years;16;10.086.000;0;Mexico1987;; $140.263.387.027 ; $2.064,00 ;Generation X
Mexico;1988;female;5-14 years;15;10.101.000;0;Mexico1988;; $183.144.164.357 ; $2.630,00 ;Generation X
Mexico;1986;female;5-14 years;15;10.899.200;0;Mexico1986;; $129.440.993.789 ; $1.873,00 ;Generation X
Mexico;1989;female;5-14 years;14;10.128.000;0;Mexico1989;; $222.977.046.516 ; $3.125,00 ;Generation X
Mexico;1990;female;5-14 years;10;10.179.000;0;Mexico1990;0,65; $262.709.948.091 ; $3.595,00 ;Generation X
Mongolia;2016;male;25-34 years;127;290.660;44;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Millenials
Mongolia;2016;male;35-54 years;127;375.631;34;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Generation X
Mongolia;2016;male;15-24 years;85;252.851;34;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Millenials
Mongolia;2016;male;55-74 years;29;113.527;26;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Boomers
Mongolia;2016;male;75+ years;3;15.349;20;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Silent
Mongolia;2016;female;75+ years;3;26.305;11;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Silent
Mongolia;2016;female;15-24 years;18;246.805;7;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Millenials
Mongolia;2016;female;25-34 years;15;292.237;5;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Millenials
Mongolia;2016;female;35-54 years;15;406.028;4;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Generation X
Mongolia;2016;female;55-74 years;1;148.196;1;Mongolia2016;; $11.183.458.131 ; $4.145,00 ;Boomers
Montenegro;2007;male;75+ years;15;11.416;131;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Silent
Montenegro;2009;male;75+ years;15;12.568;119;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Silent
Montenegro;2008;male;75+ years;9;11.937;75;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Silent
Montenegro;2005;male;75+ years;6;10.389;58;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Silent
Montenegro;2005;male;55-74 years;29;50.541;57;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Silent
Montenegro;2008;male;55-74 years;30;53.422;56;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Silent
Montenegro;2008;female;75+ years;10;17.836;56;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Silent
Montenegro;2007;male;55-74 years;29;52.283;55;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Silent
Montenegro;2009;male;55-74 years;23;54.561;42;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Silent
Montenegro;2007;female;75+ years;7;17.124;41;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Silent
Montenegro;2009;male;35-54 years;34;84.584;40;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Boomers
Montenegro;2005;female;75+ years;6;16.010;37;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Silent
Montenegro;2005;male;25-34 years;16;44.188;36;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Generation X
Montenegro;2005;male;35-54 years;29;85.719;34;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Boomers
Montenegro;2007;male;35-54 years;27;85.387;32;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Boomers
Montenegro;2009;female;75+ years;5;18.663;27;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Silent
Montenegro;2005;female;55-74 years;16;60.185;27;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Silent
Montenegro;2007;male;25-34 years;12;45.516;26;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Generation X
Montenegro;2008;male;35-54 years;22;85.049;26;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Boomers
Montenegro;2008;female;55-74 years;15;62.838;24;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Silent
Montenegro;2007;female;55-74 years;12;61.941;19;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Silent
Montenegro;2008;male;25-34 years;9;46.505;19;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Generation X
Montenegro;2009;female;55-74 years;12;63.879;19;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Silent
Montenegro;2008;female;35-54 years;15;86.228;17;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Boomers
Montenegro;2008;male;15-24 years;7;49.423;14;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Millenials
Montenegro;2009;female;35-54 years;10;86.065;12;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Boomers
Montenegro;2007;female;35-54 years;10;86.182;12;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Boomers
Montenegro;2008;female;25-34 years;5;46.653;11;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Generation X
Montenegro;2005;female;35-54 years;9;86.115;10;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Boomers
Montenegro;2007;male;15-24 years;5;49.885;10;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Millenials
Montenegro;2008;male;5-14 years;3;43.139;7;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Generation Z
Montenegro;2005;female;25-34 years;3;44.869;7;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Generation X
Montenegro;2007;female;25-34 years;3;46.000;7;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Generation X
Montenegro;2009;male;15-24 years;3;48.709;6;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Millenials
Montenegro;2009;female;25-34 years;2;47.127;4;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Generation X
Montenegro;2005;female;15-24 years;2;48.228;4;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Millenials
Montenegro;2005;male;15-24 years;2;50.447;4;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Millenials
Montenegro;2009;male;5-14 years;1;42.803;2;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Generation Z
Montenegro;2007;male;5-14 years;1;43.529;2;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Generation Z
Montenegro;2009;female;15-24 years;1;45.885;2;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Millenials
Montenegro;2008;female;15-24 years;1;46.646;2;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Millenials
Montenegro;2009;male;25-34 years;1;47.403;2;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Generation X
Montenegro;2000;female;15-24 years;0;48.660;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Generation X
Montenegro;2000;female;25-34 years;0;43.578;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Generation X
Montenegro;2000;female;35-54 years;0;86.210;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Boomers
Montenegro;2000;female;5-14 years;0;43.461;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Millenials
Montenegro;2000;female;55-74 years;0;58.144;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Silent
Montenegro;2000;female;75+ years;0;14.322;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;G.I. Generation
Montenegro;2000;male;15-24 years;0;50.621;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Generation X
Montenegro;2000;male;25-34 years;0;43.146;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Generation X
Montenegro;2000;male;35-54 years;0;85.940;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Boomers
Montenegro;2000;male;5-14 years;0;46.337;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Millenials
Montenegro;2000;male;55-74 years;0;49.448;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;Silent
Montenegro;2000;male;75+ years;0;8.801;0;Montenegro2000;; $984.297.589 ; $1.701,00 ;G.I. Generation
Montenegro;2001;female;15-24 years;0;48.660;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Millenials
Montenegro;2001;female;25-34 years;0;43.578;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Generation X
Montenegro;2001;female;35-54 years;0;86.210;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Boomers
Montenegro;2001;female;5-14 years;0;43.461;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Millenials
Montenegro;2001;female;55-74 years;0;58.144;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Silent
Montenegro;2001;female;75+ years;0;14.322;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Silent
Montenegro;2001;male;15-24 years;0;50.621;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Millenials
Montenegro;2001;male;25-34 years;0;43.146;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Generation X
Montenegro;2001;male;35-54 years;0;85.940;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Boomers
Montenegro;2001;male;5-14 years;0;46.337;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Millenials
Montenegro;2001;male;55-74 years;0;49.448;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Silent
Montenegro;2001;male;75+ years;0;8.801;0;Montenegro2001;; $1.159.869.246 ; $2.004,00 ;Silent
Montenegro;2002;female;15-24 years;0;48.660;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Millenials
Montenegro;2002;female;25-34 years;0;43.578;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Generation X
Montenegro;2002;female;35-54 years;0;86.210;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Boomers
Montenegro;2002;female;5-14 years;0;43.461;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Millenials
Montenegro;2002;female;55-74 years;0;58.144;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Silent
Montenegro;2002;female;75+ years;0;14.322;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Silent
Montenegro;2002;male;15-24 years;0;50.621;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Millenials
Montenegro;2002;male;25-34 years;0;43.146;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Generation X
Montenegro;2002;male;35-54 years;0;85.940;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Boomers
Montenegro;2002;male;5-14 years;0;46.337;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Millenials
Montenegro;2002;male;55-74 years;0;49.448;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Silent
Montenegro;2002;male;75+ years;0;8.801;0;Montenegro2002;; $1.284.685.051 ; $2.220,00 ;Silent
Montenegro;2003;female;15-24 years;0;48.662;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Millenials
Montenegro;2003;female;25-34 years;0;43.857;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Generation X
Montenegro;2003;female;35-54 years;0;86.276;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Boomers
Montenegro;2003;female;5-14 years;0;43.122;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Millenials
Montenegro;2003;female;55-74 years;0;58.393;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Silent
Montenegro;2003;female;75+ years;0;14.696;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Silent
Montenegro;2003;male;15-24 years;0;50.688;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Millenials
Montenegro;2003;male;25-34 years;0;43.303;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Generation X
Montenegro;2003;male;35-54 years;0;86.015;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Boomers
Montenegro;2003;male;5-14 years;0;46.019;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Millenials
Montenegro;2003;male;55-74 years;0;49.464;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Silent
Montenegro;2003;male;75+ years;0;9.193;0;Montenegro2003;; $1.707.710.053 ; $2.946,00 ;Silent
Montenegro;2004;female;15-24 years;0;48.581;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Millenials
Montenegro;2004;female;25-34 years;0;44.333;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Generation X
Montenegro;2004;female;35-54 years;0;86.342;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Boomers
Montenegro;2004;female;5-14 years;0;42.415;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Millenials
Montenegro;2004;female;55-74 years;0;59.168;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Silent
Montenegro;2004;female;75+ years;0;15.351;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Silent
Montenegro;2004;male;15-24 years;0;50.659;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Millenials
Montenegro;2004;male;25-34 years;0;43.672;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Generation X
Montenegro;2004;male;35-54 years;0;86.065;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Boomers
Montenegro;2004;male;5-14 years;0;45.411;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Millenials
Montenegro;2004;male;55-74 years;0;49.788;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Silent
Montenegro;2004;male;75+ years;0;9.838;0;Montenegro2004;; $2.073.234.418 ; $3.565,00 ;Silent
Montenegro;2005;female;5-14 years;0;41.763;0;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Millenials
Montenegro;2005;male;5-14 years;0;44.778;0;Montenegro2005;0,75; $2.257.174.481 ; $3.870,00 ;Millenials
Montenegro;2006;female;15-24 years;0;47.824;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Millenials
Montenegro;2006;female;25-34 years;0;45.421;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Generation X
Montenegro;2006;female;35-54 years;0;86.005;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Boomers
Montenegro;2006;female;5-14 years;0;41.138;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Millenials
Montenegro;2006;female;55-74 years;0;61.112;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Silent
Montenegro;2006;female;75+ years;0;16.606;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Silent
Montenegro;2006;male;15-24 years;0;50.183;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Millenials
Montenegro;2006;male;25-34 years;0;44.741;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Generation X
Montenegro;2006;male;35-54 years;0;85.461;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Boomers
Montenegro;2006;male;5-14 years;0;44.115;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Millenials
Montenegro;2006;male;55-74 years;0;51.354;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Silent
Montenegro;2006;male;75+ years;0;10.925;0;Montenegro2006;; $2.721.904.403 ; $4.654,00 ;Silent
Montenegro;2007;female;15-24 years;0;47.411;0;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Millenials
Montenegro;2007;female;5-14 years;0;40.570;0;Montenegro2007;; $3.680.710.375 ; $6.268,00 ;Generation Z
Montenegro;2008;female;5-14 years;0;40.277;0;Montenegro2008;; $4.545.674.528 ; $7.705,00 ;Generation Z
Montenegro;2009;female;5-14 years;0;39.987;0;Montenegro2009;; $4.159.330.370 ; $7.023,00 ;Generation Z
Netherlands;1986;male;75+ years;112;261.600;43;Netherlands1986;; $198.298.498.021 ; $14.479,00 ;G.I. Generation
Netherlands;1991;male;75+ years;119;282.200;42;Netherlands1991;; $323.320.449.906 ; $22.906,00 ;G.I. Generation
Netherlands;1987;male;75+ years;111;265.500;42;Netherlands1987;; $241.918.791.123 ; $17.560,00 ;G.I. Generation
Netherlands;1988;male;75+ years;112;270.900;41;Netherlands1988;; $258.567.751.143 ; $18.661,00 ;G.I. Generation
Netherlands;1985;male;75+ years;106;258.800;41;Netherlands1985;0,8; $142.009.922.306 ; $10.428,00 ;G.I. Generation
Netherlands;1992;male;75+ years;106;285.300;37;Netherlands1992;; $358.330.385.840 ; $25.205,00 ;G.I. Generation
Netherlands;1990;male;75+ years;95;279.100;34;Netherlands1990;0,83; $314.267.667.675 ; $22.425,00 ;G.I. Generation
Netherlands;1997;male;75+ years;106;311.700;34;Netherlands1997;; $412.199.006.099 ; $28.156,00 ;G.I. Generation
Netherlands;1994;male;75+ years;98;289.300;34;Netherlands1994;; $374.291.430.318 ; $25.997,00 ;G.I. Generation
Netherlands;1996;male;75+ years;102;303.800;34;Netherlands1996;; $445.704.575.163 ; $30.625,00 ;G.I. Generation
Netherlands;1998;male;75+ years;101;320.300;32;Netherlands1998;; $432.476.116.419 ; $29.351,00 ;G.I. Generation
Netherlands;1993;male;75+ years;86;287.400;30;Netherlands1993;; $349.037.818.106 ; $24.385,00 ;G.I. Generation
Netherlands;1989;male;75+ years;80;275.900;29;Netherlands1989;; $255.039.560.740 ; $18.310,00 ;G.I. Generation
Netherlands;2000;male;75+ years;95;335.400;28;Netherlands2000;0,88; $412.807.259.996 ; $27.644,00 ;G.I. Generation
Netherlands;2001;male;75+ years;95;342.815;28;Netherlands2001;; $426.573.601.790 ; $28.366,00 ;Silent
Netherlands;1999;male;75+ years;89;328.400;27;Netherlands1999;; $441.975.282.335 ; $29.799,00 ;G.I. Generation
Netherlands;1995;male;75+ years;76;295.400;26;Netherlands1995;0,86; $446.528.959.649 ; $30.850,00 ;G.I. Generation
Netherlands;2002;male;75+ years;90;350.179;26;Netherlands2002;; $465.368.906.456 ; $30.757,00 ;Silent
Netherlands;2015;male;75+ years;129;523.197;25;Netherlands2015;; $757.999.453.314 ; $47.206,00 ;Silent
Netherlands;2006;male;75+ years;95;389.546;24;Netherlands2006;; $726.649.102.998 ; $47.281,00 ;Silent
Netherlands;1986;male;55-74 years;267;1.121.600;24;Netherlands1986;; $198.298.498.021 ; $14.479,00 ;G.I. Generation
Netherlands;2014;male;35-54 years;563;2.410.644;23;Netherlands2014;0,92; $879.635.084.125 ; $55.325,00 ;Generation X
Netherlands;1985;male;55-74 years;256;1.108.000;23;Netherlands1985;0,8; $142.009.922.306 ; $10.428,00 ;G.I. Generation
Netherlands;2013;male;35-54 years;555;2.410.644;23;Netherlands2013;0,92; $866.680.000.367 ; $54.510,00 ;Generation X
Netherlands;2016;male;75+ years;123;541.327;23;Netherlands2016;; $777.227.541.581 ; $48.108,00 ;Silent
Netherlands;2004;male;75+ years;83;366.987;23;Netherlands2004;; $650.532.654.582 ; $42.614,00 ;Silent
Netherlands;2009;male;75+ years;96;427.097;22;Netherlands2009;; $857.932.759.100 ; $54.988,00 ;Silent
Netherlands;2013;male;75+ years;109;485.554;22;Netherlands2013;0,92; $866.680.000.367 ; $54.510,00 ;Silent
Netherlands;2012;male;35-54 years;532;2.436.155;22;Netherlands2012;0,92; $828.946.812.397 ; $52.334,00 ;Generation X
Netherlands;2003;male;75+ years;78;357.715;22;Netherlands2003;; $571.863.431.151 ; $37.614,00 ;Silent
Netherlands;2016;male;55-74 years;436;2.004.642;22;Netherlands2016;; $777.227.541.581 ; $48.108,00 ;Boomers
Netherlands;1987;male;55-74 years;246;1.134.600;22;Netherlands1987;; $241.918.791.123 ; $17.560,00 ;G.I. Generation
Netherlands;2013;male;55-74 years;409;1.890.352;22;Netherlands2013;0,92; $866.680.000.367 ; $54.510,00 ;Boomers
Netherlands;2015;male;55-74 years;418;1.966.083;21;Netherlands2015;; $757.999.453.314 ; $47.206,00 ;Boomers
Netherlands;2005;male;75+ years;80;377.913;21;Netherlands2005;0,89; $678.533.764.457 ; $44.289,00 ;Silent
Netherlands;2015;male;35-54 years;499;2.362.263;21;Netherlands2015;; $757.999.453.314 ; $47.206,00 ;Generation X
Netherlands;2008;male;75+ years;86;414.420;21;Netherlands2008;; $936.228.211.513 ; $60.375,00 ;Silent
Netherlands;2014;male;55-74 years;391;1.890.352;21;Netherlands2014;0,92; $879.635.084.125 ; $55.325,00 ;Boomers
Netherlands;1994;male;55-74 years;254;1.232.600;21;Netherlands1994;; $374.291.430.318 ; $25.997,00 ;Silent
Netherlands;1988;male;55-74 years;235;1.145.800;21;Netherlands1988;; $258.567.751.143 ; $18.661,00 ;G.I. Generation
Netherlands;2011;male;35-54 years;504;2.459.735;20;Netherlands2011;0,92; $893.757.287.202 ; $56.667,00 ;Generation X
Netherlands;1989;male;55-74 years;236;1.155.700;20;Netherlands1989;; $255.039.560.740 ; $18.310,00 ;G.I. Generation
Netherlands;2016;male;35-54 years;478;2.341.693;20;Netherlands2016;; $777.227.541.581 ; $48.108,00 ;Generation X
Netherlands;1992;male;55-74 years;242;1.196.700;20;Netherlands1992;; $358.330.385.840 ; $25.205,00 ;Silent
Netherlands;2005;male;35-54 years;503;2.502.562;20;Netherlands2005;0,89; $678.533.764.457 ; $44.289,00 ;Boomers
Netherlands;2010;male;35-54 years;496;2.479.310;20;Netherlands2010;0,91; $836.389.937.229 ; $53.302,00 ;Generation X
Netherlands;2011;male;75+ years;91;455.083;20;Netherlands2011;0,92; $893.757.287.202 ; $56.667,00 ;Silent
Netherlands;2014;male;75+ years;97;485.554;20;Netherlands2014;0,92; $879.635.084.125 ; $55.325,00 ;Silent
Netherlands;1993;male;55-74 years;239;1.213.500;20;Netherlands1993;; $349.037.818.106 ; $24.385,00 ;Silent
Netherlands;2004;male;35-54 years;489;2.492.028;20;Netherlands2004;; $650.532.654.582 ; $42.614,00 ;Boomers
Netherlands;2002;male;35-54 years;482;2.481.771;19;Netherlands2002;; $465.368.906.456 ; $30.757,00 ;Boomers
Netherlands;2009;male;35-54 years;484;2.493.610;19;Netherlands2009;; $857.932.759.100 ; $54.988,00 ;Boomers
Netherlands;2012;male;75+ years;91;469.742;19;Netherlands2012;0,92; $828.946.812.397 ; $52.334,00 ;Silent
Netherlands;1991;male;55-74 years;225;1.181.700;19;Netherlands1991;; $323.320.449.906 ; $22.906,00 ;Silent
Netherlands;2007;male;75+ years;76;401.873;19;Netherlands2007;; $839.419.655.078 ; $54.418,00 ;Silent
Netherlands;2010;male;55-74 years;332;1.774.913;19;Netherlands2010;0,91; $836.389.937.229 ; $53.302,00 ;Silent
Netherlands;2006;male;35-54 years;468;2.508.382;19;Netherlands2006;; $726.649.102.998 ; $47.281,00 ;Boomers
Netherlands;2010;male;75+ years;82;440.573;19;Netherlands2010;0,91; $836.389.937.229 ; $53.302,00 ;Silent
Netherlands;1994;male;35-54 years;415;2.231.800;19;Netherlands1994;; $374.291.430.318 ; $25.997,00 ;Boomers
Netherlands;2003;male;35-54 years;459;2.483.688;18;Netherlands2003;; $571.863.431.151 ; $37.614,00 ;Boomers
Netherlands;2008;male;35-54 years;462;2.502.579;18;Netherlands2008;; $936.228.211.513 ; $60.375,00 ;Boomers
Netherlands;2001;male;35-54 years;452;2.481.934;18;Netherlands2001;; $426.573.601.790 ; $28.366,00 ;Boomers
Netherlands;1996;male;35-54 years;419;2.308.800;18;Netherlands1996;; $445.704.575.163 ; $30.625,00 ;Boomers
Netherlands;1995;male;55-74 years;226;1.249.500;18;Netherlands1995;0,86; $446.528.959.649 ; $30.850,00 ;Silent
